video_id,channel_id,publishedAt,subscriberCount,videoCount,viewCount,timestamp
jDC_QZAFxKI,UCsZsDjpf2Ppv_cT2K6_q2cw,2007-06-03T18:46:10.000Z,1844028,1568,387930986,2019-04-08 11:23:14.153106
GFU-y2ldabU,,,0,0,0,2019-04-08 11:23:15.441629
3FnV82JEGPI,UCupvZG-5ko_eiXAupbDfxWw,2005-10-02T16:06:36.000Z,6491421,144912,4505946525,2019-04-08 11:23:16.796099
_5d-sQ7Fh5M,,,0,0,0,2019-04-08 11:23:18.163859
eWBNCnU_PK0,UCqFzWxSCi39LnW1JKFR3efg,2013-07-23T21:32:27.000Z,7869048,6721,6138038485,2019-04-08 11:23:24.443071
dHCURII_974,UCIsbLox_y9dCIMLd8tdC6qg,2006-08-09T22:09:20.000Z,1493252,1989,652918971,2019-04-08 11:23:26.106801
-sXnoM6rDB4,,,0,0,0,2019-04-08 11:23:27.521332
wrPEjEqURJg,UCsooa4yRKGN_zEE8iknghZA,2011-03-01T20:33:10.000Z,8911258,1573,1317669586,2019-04-08 11:23:28.880132
dzxFdtWmjto,UCz97F7dMxBNOfGYu3rx8aCw,2006-06-02T21:21:23.000Z,3124569,3316,2444489199,2019-04-08 11:23:30.467504
7cqYiUmutGI,UCJHA_jMfCvEnv-3kRjTCQXw,2006-08-21T19:21:03.000Z,4049140,200,570526959,2019-04-08 11:23:36.777295
6xUPaVfmcUs,UCLRmIdRJgLfmdpJufmBhBuA,2009-12-18T01:41:28.000Z,3626464,335,502705059,2019-04-08 11:23:43.067938
IPgdIHV_zMo,UCi8e0iOVk1fEOogdfu4YgfA,2011-04-01T18:43:14.000Z,13455103,7846,10442559980,2019-04-08 11:23:44.539175
YS2y_12IWlA,UCjgpFI5dU-D1-kh9H1muoxQ,2006-04-20T20:46:43.000Z,5285057,585,407624654,2019-04-08 11:23:45.837759
4uTNVumfm84,UCN1hnUccO4FD5WfM7ithXaw,2009-05-12T05:28:41.000Z,15506407,114,12552326296,2019-04-08 11:23:47.198161
Huab6p5HW0E,,,0,0,0,2019-04-08 11:23:48.616766
K3ZwxsTOD_8,UCiH828EtgQjTyNIMH6YiOSw,2014-07-10T16:21:44.000Z,1134669,2536,672147083,2019-04-08 11:23:54.915783
ZzGqFF1IXgc,UCpko_-a4wgz2u_DgDgd9fqA,2011-08-10T21:27:29.000Z,18743423,5956,15030189930,2019-04-08 11:23:59.207568
AtCLwYFRp4o,UCa6vGFO9ty8v5KZJXQxdhaw,2006-09-20T06:18:26.000Z,14040147,3875,7425257148,2019-04-08 11:24:00.588552
GjwjzIFcX7U,UCvC4D8onUfXzvjTOM-dBfEA,2005-06-16T12:09:27.000Z,11860356,5704,2655728594,2019-04-08 11:24:06.855862
8SxMEqwKVUs,,,0,0,0,2019-04-08 11:24:08.130261
6xMBmvevhj0,UCaHNFIob5Ixv74f5on3lvIw,2009-10-15T19:08:07.000Z,12641866,126,10580061195,2019-04-08 11:24:09.457672
SPD1v_8RQUY,UCsDmESjqNPukDmVnuneLrqw,2009-12-02T20:40:49.000Z,4024158,380,382012334,2019-04-08 11:24:10.848850
NsJkUfrqLzY,UCFb_9tIgnxz1OPhxzipGIbA,2013-03-04T18:42:38.000Z,1131013,85,722608730,2019-04-08 11:24:17.156183
Hpv3jqmYRjk,UCDVYQ4Zhbm3S2dlz7P1GBDg,2014-12-14T02:07:35.000Z,4739349,15821,2842569759,2019-04-08 11:24:18.450923
geeTiovdXLQ,UCpJmBQ8iNHXeQ7jQWDyGe3A,2013-04-01T01:30:26.000Z,2667202,323,362165634,2019-04-08 11:24:19.803994
rplCCSqWXIY,UCH6vXjt-BA7QHl0KnfL-7RQ,2007-11-14T17:16:29.000Z,4956955,209,1025079074,2019-04-08 11:24:21.092900
Ew-3-8itpjc,UCbpMy0Fg74eXXkvxJrtEn3w,2008-04-29T22:26:01.000Z,3543244,883,478662056,2019-04-08 11:24:22.434487
wKbFHK05Jks,UCp0hYYBW6IMayGgR-WeoCvQ,2006-11-21T04:53:43.000Z,31697394,10097,15411665134,2019-04-08 11:24:30.740287
MaTSyJDoxPo,UCoMum0pwewO8_WtTlUQxGHw,2013-06-25T10:07:12.000Z,1490086,345,128361429,2019-04-08 11:24:32.015692
cWGWYAhLuAQ,,,0,0,0,2019-04-08 11:24:33.278655
wjOK-U2GhIs,UCzTKskwIc_-a0cGvCXA848Q,2008-06-23T17:34:43.000Z,11776647,716,1029639895,2019-04-08 11:24:34.596841
XPVxL-YUOwk,,,0,0,0,2019-04-08 11:24:36.113800
34gHoxqZlJc,,,0,0,0,2019-04-08 11:24:37.552326
zMKI64iY2CY,UC4QZ_LsYcvcq7qOsOhpAX4A,2007-12-03T04:51:06.000Z,1735007,311,145429899,2019-04-08 11:24:38.771701
HOblx_0Zyts,UCJ0uqCI0Vqr2Rrt1HseGirg,2006-11-21T05:01:48.000Z,18976285,3342,5748337837,2019-04-08 11:24:39.978293
DgY_Q3jE0BM,UCy6D16zE_mMEm1HVD20WFxA,2013-07-15T18:40:18.000Z,547704,3354,357964295,2019-04-08 11:24:41.178937
8LSpT5xF3UI,UCBi2mrWuNuyYy4gbM6fU18Q,2006-08-07T23:12:21.000Z,5775984,46285,5115800372,2019-04-08 11:24:42.413787
40JxGkIspck,UC2rioA4YYH4kv2PQOXnpW7Q,2012-06-27T17:42:54.000Z,208580,569,111326995,2019-04-08 11:24:43.652172
4KyWP5fWOEs,UCIRiWCPZoUyZDbydIqitHtQ,2008-10-23T21:45:22.000Z,1550764,77,130830009,2019-04-08 11:24:44.886300
G6n7oA5yoPY,,,0,0,0,2019-04-08 11:24:46.046505
b3KFfgoDzw8,UCqnbDFdCpuN8CMEg0VuEBqA,2006-10-13T21:57:36.000Z,1832068,9534,740662991,2019-04-08 11:24:47.264484
NnpyRKfAyik,UCup_8TVTXnU0_itUcsrnYYg,2013-04-05T09:31:03.000Z,403582,111,32577812,2019-04-08 11:24:53.440992
wcy08U4FC-Y,,,0,0,0,2019-04-08 11:24:54.659921
IUmdcd_8Vwc,UCAzyupPG4vdo8jd9nJ13LAw,2009-12-30T16:49:50.000Z,844500,1423,145595316,2019-04-08 11:24:55.923101
3bzlb22qTvE,UCPD_bxCRGpmmeQcbe2kpPaA,2014-02-28T21:48:23.000Z,5681980,438,832522684,2019-04-08 11:24:57.147755
CvAQpSdcvno,,,0,0,0,2019-04-08 11:24:58.499624
3HXIkBeKQ14,,,0,0,0,2019-04-08 11:24:59.710290
s7zVYJDj2Ok,UCZYTClx2T1of7BRZ86-8fow,2011-10-20T16:11:13.000Z,5662286,1910,1002062237,2019-04-08 11:25:00.943815
6wuV4531d9c,,,0,0,0,2019-04-08 11:25:02.130136
7IZZrxZ6uxA,UCWnhR7raxVFDHmDXqCIzuAw,2009-02-18T16:03:12.000Z,562119,704,161304207,2019-04-08 11:25:03.370248
er2kQ21ZTG0,UCASjTz4wC5E-8Twuszj7amg,2012-10-22T21:43:42.000Z,1168321,555,87285689,2019-04-08 11:25:04.675635
A3_c-aSZF5M,UC1cVTv6C0Unv6TtadjBvYRA,2012-02-21T04:03:33.000Z,556859,1479,366167473,2019-04-08 11:25:05.895027
K6Zu3qKhON4,UC0TobZSDyMaXaoVK_9TcPHA,2007-05-22T18:06:29.000Z,581513,298,381013690,2019-04-08 11:25:07.100469
0q9Cm11d-fE,UCHd62-u_v4DvJ8TCFtpi4GA,2006-06-30T21:32:19.000Z,630635,12380,337611846,2019-04-08 11:25:08.321770
aAGobKLb1JY,UC8p1vwvWtl6T73JiExfWs1g,2006-09-27T13:38:41.000Z,1479746,68547,1036900279,2019-04-08 11:25:09.548094
W0Anp0wmXek,UCiAq_SU0ED1C6vWFMnw8Ekg,2013-03-13T06:36:41.000Z,2807961,242,365546749,2019-04-08 11:25:10.790817
7kLO2AB5SPM,UCtinbF-Q-fVthA0qrFQTgXQ,2010-02-15T22:06:07.000Z,11131490,1004,2543645130,2019-04-08 11:25:12.018282
m4faDISwSVo,,,0,0,0,2019-04-08 11:25:13.190884
VA7Y_Psp5l4,UCqECaJ8Gagnn7YCbPEzWH6g,2006-09-20T21:05:35.000Z,32650555,160,235522841,2019-04-08 11:25:14.552125
McRNSFGwqtY,,,0,0,0,2019-04-08 11:25:15.737356
fmtU3FFpHtU,UC1zZE_kJ8rQHgLTVfobLi_g,2010-01-04T03:15:19.000Z,11088602,886,2249749808,2019-04-08 11:25:16.916144
6ztB3fg9knE,UCUUUpaMp8DV6KUOfQwoIiLg,2010-03-10T00:37:30.000Z,1245661,3250,810171555,2019-04-08 11:25:18.116169
41d9Bd7m8js,UCi7GJNg51C3jgmYTUwqoUXA,2008-06-23T02:45:04.000Z,6758041,7490,5434694494,2019-04-08 11:25:19.335332
b1BAq8T9kqY,UCxj0QizmFhx7kVKSArHBCTA,2011-03-09T21:02:36.000Z,1772743,717,189834037,2019-04-08 11:25:20.555504
gAcvbGuqG0Q,UCCJxbtSVfVGRu6LU0DMbMIg,2015-01-20T20:32:12.000Z,133017,48,77758189,2019-04-08 11:25:21.807864
C-DfipidnOE,UCBJycsmduvYEL83R_U4JriQ,2008-03-21T15:25:54.000Z,8271913,1103,1244189693,2019-04-08 11:25:28.001874
nlHkUuWxDks,,,0,0,0,2019-04-08 11:25:29.202415
jsnyz__pc5M,UCKvu7JgqK7-ZKUKHC33meEw,2006-03-07T19:15:47.000Z,1029002,101,86845839,2019-04-08 11:25:30.439763
Mb-gOG-RxHc,UC-SJ6nODDmufqBzPBwCvYvQ,2013-05-23T10:59:52.000Z,796808,22655,590990378,2019-04-08 11:25:31.691541
ETabBP9tUD4,UC8-Th83bH_thdKZDJCrn88g,2006-01-08T09:41:20.000Z,20555296,5122,11004337025,2019-04-08 11:25:32.937828
CRiBnM9l4N4,UCPD_bxCRGpmmeQcbe2kpPaA,2014-02-28T21:48:23.000Z,5681983,438,832522684,2019-04-08 11:25:34.458802
FI3zMdqq4vE,UCiWLfSweyRNmLpgEHekhoAg,2005-10-31T23:34:22.000Z,4852507,20386,2917374730,2019-04-08 11:25:35.661905
CY8E6N5Nzec,,,0,0,0,2019-04-08 11:25:36.834894
-YRlVB6Qgug,UCp0hYYBW6IMayGgR-WeoCvQ,2006-11-21T04:53:43.000Z,31697410,10097,15411665134,2019-04-08 11:25:38.062903
TX0UsGn0GPc,UCsP7Bpw36J666Fct5M8u-ZA,2011-04-16T12:02:40.000Z,3521658,404,583181641,2019-04-08 11:25:39.335748
YOxo2IUFnr4,UCJ0uqCI0Vqr2Rrt1HseGirg,2006-11-21T05:01:48.000Z,18976304,3342,5748337837,2019-04-08 11:25:45.541514
rNaFB-IoXaA,UCuE1A4MDBt8YkgUkRAKMtjw,2014-04-02T09:04:23.000Z,0,78,864197526,2019-04-08 11:25:46.788778
CNBGEWRdeIM,,,0,0,0,2019-04-08 11:25:47.969415
Hkx5fveyjIs,UCjzEF5kUZypUftfHD1MKuCg,2014-09-22T01:42:11.000Z,2802736,511,552513937,2019-04-08 11:25:49.317866
3frnBoqqI_Q,UCXuqSBlHAE6Xw-yeJA0Tunw,2008-11-25T00:46:52.000Z,8455990,4537,2559270470,2019-04-08 11:25:50.558126
OTHHeIAYfuU,UCwMzrhrw-GhekJgDLj_8gkA,2009-10-15T19:10:39.000Z,433641,33,385483503,2019-04-08 11:25:51.800969
o4fHlldbRHo,UC_mneEC0wc29EGGmIsN_xLA,2011-12-14T02:35:36.000Z,228499,204,41718590,2019-04-08 11:25:53.031967
QBOzHhuTzvw,UCZ8Sxmkweh65HetaZfR8YuA,2008-01-23T06:43:15.000Z,453896,4318,174703790,2019-04-08 11:25:54.220673
96bpvMCfBfo,UCwUtwxkX0IDk9_OYaBcmRnQ,2016-05-23T17:27:50.000Z,1303906,53,1077559795,2019-04-08 11:25:55.561497
W7a8qyJ5W74,UC_7S9a3WGLyzK9qWna0O-xQ,2011-10-10T17:36:56.000Z,9291,69,19902803,2019-04-08 11:25:56.827561
cZAryCaRE3k,UCZGYJFUizSax-yElQaFDp5Q,2005-08-27T17:10:49.000Z,2660367,1157,847404666,2019-04-08 11:25:58.062526
JdHhNxedKs4,UCy6D16zE_mMEm1HVD20WFxA,2013-07-15T18:40:18.000Z,547704,3354,357964295,2019-04-08 11:25:59.350098
oqbmlVa7Nag,UCcyq283he07B7_KUX07mmtA,2009-10-02T12:14:38.000Z,1480901,4556,568206179,2019-04-08 11:26:00.581816
2Xyf_PCf7lc,UCuoFcgCyu9c6vZO2sO7PF5w,2015-05-18T18:52:45.000Z,66132,21,17833294,2019-04-08 11:26:01.917996
dDZoGcQVjJg,UCAuUUnT6oDeKwE6v1NGQxug,2006-12-06T23:27:08.000Z,13287252,2999,1381303873,2019-04-08 11:26:03.112999
S_5Q0lNmtFE,UCHd62-u_v4DvJ8TCFtpi4GA,2006-06-30T21:32:19.000Z,630636,12380,337611846,2019-04-08 11:26:04.332431
cosN6ilQ5u0,UCzdEQyIy-uCVXcjwfq8SbKw,2008-07-20T23:53:04.000Z,1158672,1259,172128120,2019-04-08 11:26:08.605445
fvv6TnuvT3g,UCabaQPYxxKepWUsEVQMT4Kw,2013-09-29T18:09:00.000Z,316720,514,23997360,2019-04-08 11:26:09.856002
v6xUgawDQB0,UCsXfDf1CDgU3SCt0gxJNXGg,2009-09-02T23:37:36.000Z,6668200,66,3893853138,2019-04-08 11:26:11.088504
682vsLy3TtE,UC8p1vwvWtl6T73JiExfWs1g,2006-09-27T13:38:41.000Z,1479747,68547,1036900279,2019-04-08 11:26:12.373404
xutm6oMTBw8,UCckETVOT59aYw80B36aP9vw,2007-04-09T22:54:31.000Z,1551513,688,496666707,2019-04-08 11:26:13.594237
l_v1h6Zoi-Q,,,0,0,0,2019-04-08 11:26:14.813937
Dzr9f-rkjnw,,,0,0,0,2019-04-08 11:26:15.995198
vb9zbSGZ8GQ,UC9k-yiEpRHMNVOnOi_aQK8w,2012-10-09T00:36:32.000Z,5864058,16623,6892310215,2019-04-08 11:26:17.187288
af6L1jBZGYA,UC8-Th83bH_thdKZDJCrn88g,2006-01-08T09:41:20.000Z,20555300,5122,11004337025,2019-04-08 11:26:18.395109
nqP1x8VxrTU,UCDTtciKkf_AzXtKNUjkUEPg,2011-10-07T17:51:11.000Z,3695816,198,148718114,2019-04-08 11:26:19.649868
BQGpIPZx0qc,UCqnbDFdCpuN8CMEg0VuEBqA,2006-10-13T21:57:36.000Z,1832071,9534,740662991,2019-04-08 11:26:20.849269
B7AjF4of300,UCftwRNsjfRo08xYE31tkiyw,2005-09-23T03:09:26.000Z,3917061,2807,1099609521,2019-04-08 11:26:22.063194
hlrvK4xnLKA,UCLF42C7y73FKA8ye_5Nn-Kw,2012-11-14T23:16:36.000Z,409447,380,25732817,2019-04-08 11:26:23.297401
UFz3K9ByUqE,UC4PziMH5MvvsmqM0VCZTy-g,2014-02-11T17:17:17.000Z,2387262,791,1307566870,2019-04-08 11:26:24.539454
T9NzhjcPsQQ,,,0,0,0,2019-04-08 11:26:25.741328
LlQdOHakvHg,UCTl3QQTvqHFjurroKxexy2Q,2006-01-10T17:22:11.000Z,3374291,7532,1658311581,2019-04-08 11:26:26.948696
1M5r_B1_WZ8,UCupvZG-5ko_eiXAupbDfxWw,2005-10-02T16:06:36.000Z,6491444,144912,4505946525,2019-04-08 11:26:28.153497
nxWt9wDOr_0,UCK7tptUDHh-RYDsdxO1-5QQ,2007-06-18T18:06:47.000Z,1384647,25849,645393982,2019-04-08 11:26:34.387874
5q4Z7HqxFM0,,,0,0,0,2019-04-08 11:26:35.565235
iXFApdQKYnc,UCM0cwESe107DHyGpEUx1n4Q,2014-08-21T15:54:58.000Z,110434,6797,103563662,2019-04-08 11:26:36.804094
7dNu1AorSYc,,,0,0,0,2019-04-08 11:26:37.968985
02e9klKUN0Y,UCKYNmnKbElc10gIVJ6EGxfg,2006-01-15T13:00:49.000Z,24727,297,29583425,2019-04-08 11:26:44.149405
Nsm8l89x2H4,UC1zZE_kJ8rQHgLTVfobLi_g,2010-01-04T03:15:19.000Z,11088603,886,2249749808,2019-04-08 11:26:45.368829
lGEY8IulWiA,UCNqRS1gSJFMNPVwye1gyI_g,2007-01-11T03:29:51.000Z,2988489,15,207412834,2019-04-08 11:26:46.562123
v3y7FE76H7c,UCpIafFPGutTAKOBHMtGen7g,2010-09-11T20:11:40.000Z,992536,554,176013275,2019-04-08 11:26:52.781649
GYLBjScgb7o,,,0,0,0,2019-04-08 11:27:00.968769
7BlT28Tl_VI,UCpko_-a4wgz2u_DgDgd9fqA,2011-08-10T21:27:29.000Z,18743440,5956,15030189930,2019-04-08 11:27:02.250441
JNWwVDkj24g,UCfdNM3NAhaBOXCafH7krzrA,2011-02-26T21:19:36.000Z,5102245,933,984795334,2019-04-08 11:27:03.463919
VXQ1FD77egw,UCY1Yc3xA1aY0lqnKUTDTi7A,2013-01-26T16:31:42.000Z,2052703,595,401698052,2019-04-08 11:27:04.729270
bhqH6tTr_Lk,UCGGZ_POGmIWG1pQXTDzQv-g,2007-07-20T04:11:08.000Z,1285676,131,89203133,2019-04-08 11:27:06.072122
VLxl1UeuwHY,UCiAq_SU0ED1C6vWFMnw8Ekg,2013-03-13T06:36:41.000Z,2807969,242,365546749,2019-04-08 11:27:07.278845
dV_UXo8LiWk,UCbaGn5VkOVlcRgIWAHcrJKA,2014-10-29T19:59:06.000Z,8054249,997,2547072743,2019-04-08 11:27:08.469901
fi483E-A8P4,UCjwmbv6NE4mOh8Z8VhPUx1Q,2010-04-08T03:13:31.000Z,11065422,664,2672328850,2019-04-08 11:27:09.672905
ofVf5AuOv6U,UCupvZG-5ko_eiXAupbDfxWw,2005-10-02T16:06:36.000Z,6491458,144912,4505946525,2019-04-08 11:27:15.912747
jYnEHDHp32E,UCVhibwHk4WKw4leUt6JfRLg,2010-03-24T19:51:17.000Z,280098,18536,500965601,2019-04-08 11:27:17.101781
o3T_o4WM-n8,UCsZXuHKonP9utl5q2hFCkgA,2008-12-04T19:52:24.000Z,2122789,931,1679601630,2019-04-08 11:27:18.460792
Qp7QJpLhOs4,UCRIZtPl9nb9RiXc9btSTQNw,2007-01-15T23:58:35.000Z,2861049,1450,575764694,2019-04-08 11:27:19.703223
p2JpSCYQKFs,UCZYTClx2T1of7BRZ86-8fow,2011-10-20T16:11:13.000Z,5662288,1910,1002062237,2019-04-08 11:27:20.942358
mddRihBrWOk,,,0,0,0,2019-04-08 11:27:22.093214
98QDI87DdcY,,,0,0,0,2019-04-08 11:27:23.263548
v3O9vNi-dkA,UCpVm7bg6pXKo1Pr6k5kxG9A,2006-05-07T09:30:39.000Z,10866641,9113,2981282370,2019-04-08 11:27:24.498437
NtFe5PM87BU,UCDVYQ4Zhbm3S2dlz7P1GBDg,2014-12-14T02:07:35.000Z,4739356,15821,2842569759,2019-04-08 11:27:25.738455
iGCdvqVbIa0,UCj7V_ikJOXO9RC8at6kYfHQ,2006-06-03T22:06:03.000Z,1597126,3461,1192919676,2019-04-08 11:27:26.963033
Ld57wNXddGU,UCLT9miY0XTvCNVzxoO2eJdQ,2013-12-24T16:13:56.000Z,744,34,1177855,2019-04-08 11:27:28.143417
s9C8lsOE4ik,UCHd62-u_v4DvJ8TCFtpi4GA,2006-06-30T21:32:19.000Z,630636,12380,337611846,2019-04-08 11:27:34.339272
-L4RYm9Tq7I,UC2-_WWPT_124iN6jiym4fOw,2013-10-29T08:28:29.000Z,1353871,358,194842158,2019-04-08 11:27:35.555775
5_O5bT3hfkQ,,,0,0,0,2019-04-08 11:27:36.744326
9i3GtPIS0-4,UCp68_FLety0O-n9QU6phsgw,2006-11-15T23:10:11.000Z,7825865,257,853479905,2019-04-08 11:27:38.541290
7rOQv_6L9fQ,UCLXo7UDZvByw2ixzpQCufnA,2014-03-04T20:30:22.000Z,5773918,987,1313175575,2019-04-08 11:27:40.062012
Pr6zjrF0Djg,UCP6HGa63sBC7-KHtkme-p-g,2006-03-20T16:16:43.000Z,931999,22847,980610767,2019-04-08 11:27:41.351727
GJjQl1q_jtE,UCiWLfSweyRNmLpgEHekhoAg,2005-10-31T23:34:22.000Z,4852516,20387,2917374730,2019-04-08 11:27:42.561327
xGcrvGTMgkg,UCXA2lepIpHZ24iQU22WgDeA,2012-01-21T13:58:01.000Z,88450,57,15756161,2019-04-08 11:27:48.799718
2lyQj9M2MhY,UC9zTuyWffK9ckEz1216noAw,2010-06-21T17:52:32.000Z,1200125,1065,229296363,2019-04-08 11:27:50.018842
e1bEWoblGZA,UCq6aw03lNILzV96UvEAASfQ,2012-02-17T17:04:39.000Z,3208900,417,322959770,2019-04-08 11:27:51.220195
fUyU3lKzoio,UC7vVhkEfw4nOGp8TyDk7RcQ,2008-07-06T12:28:20.000Z,1228669,36,271969760,2019-04-08 11:27:52.567469
9uez2DBg9Mg,UChDKyKQ59fYz3JO2fl0Z6sg,2013-08-21T18:36:02.000Z,1235518,11517,965850822,2019-04-08 11:27:53.787523
y3qfeoqErtY,UC9RM-iSvTu1uPJb8X5yp3EQ,2010-02-11T13:23:05.000Z,1940508,93,198362597,2019-04-08 11:27:54.977424
mEtJAblVxxU,,,0,0,0,2019-04-08 11:28:01.152266
ycuMyyqBWQY,UCtinbF-Q-fVthA0qrFQTgXQ,2010-02-15T22:06:07.000Z,11131498,1004,2543645130,2019-04-08 11:28:02.464683
oRQ4cTsr3_c,UC2dIDJBf9W88PxGm-uHZPaQ,2006-05-20T17:56:19.000Z,147015,1197,48100488,2019-04-08 11:28:03.659799
6jxRnodaKzE,,,0,0,0,2019-04-08 11:28:04.954437
LPCxBsECSQs,UCqnbDFdCpuN8CMEg0VuEBqA,2006-10-13T21:57:36.000Z,1832072,9534,740662991,2019-04-08 11:28:06.161765
x_IG4DeedB4,,,0,0,0,2019-04-08 11:28:07.343091
f0r_l2iYUzQ,UC8Su5vZCXWRag13H53zWVwA,2006-09-19T04:59:12.000Z,617125,8207,280322377,2019-04-08 11:28:08.549110
DPCW4yvWQT4,UCIsbLox_y9dCIMLd8tdC6qg,2006-08-09T22:09:20.000Z,1493263,1989,652918971,2019-04-08 11:28:09.764827
sTyOtjJyjsg,UCSrPuHtKbst7Zy8pyWn_3Cg,2008-05-15T18:58:18.000Z,6465784,256,1022498852,2019-04-08 11:28:10.968758
xkgcvfbzuqo,UCa6vGFO9ty8v5KZJXQxdhaw,2006-09-20T06:18:26.000Z,14040181,3875,7425257148,2019-04-08 11:28:12.137508
oS2MW3YIJew,UCgyMPfJl7ynJRfE2jQ18rJw,2013-11-19T15:42:53.000Z,1119100,87,537858010,2019-04-08 11:28:18.347956
ZoYVZmKSYFg,UCINb0wqPz-A0dV9nARjJlOQ,2014-03-21T20:50:16.000Z,3671428,4994,1506250488,2019-04-08 11:28:19.577272
uKbtYvJd1Ks,UCupvZG-5ko_eiXAupbDfxWw,2005-10-02T16:06:36.000Z,6491464,144912,4505946525,2019-04-08 11:28:20.938510
psbdT3kS8mY,UCWOA1ZGywLbqmigxE4Qlvuw,2012-07-17T20:45:36.000Z,8501279,2774,1719691802,2019-04-08 11:28:25.562235
-2wRFv-mScQ,UCWJ2lWNubArHWmf3FIHbfcQ,2005-11-21T01:20:33.000Z,11103129,30499,5497243646,2019-04-08 11:28:27.542877
fVVS9Tng7C0,UCcVqCJ_9owb1zM43vqswMNQ,2009-03-24T18:43:53.000Z,1309332,5703,428405237,2019-04-08 11:28:28.783090
6J-D86wfxiE,UC49ta0RHXJUiID5KWRkcySw,2005-12-13T19:00:37.000Z,604292,3378,387535909,2019-04-08 11:28:30.192660
uEhv-4Eb9ms,UCddiUEpeqJcYeBxX1IVBKvQ,2006-08-08T06:46:40.000Z,2485821,3717,660125230,2019-04-08 11:28:31.435437
1R0Xgq1bxZI,UCJQL1Fai-9GlVunsbP4x8Pg,2009-06-05T06:28:12.000Z,2470926,649,319474326,2019-04-08 11:28:32.703681
icNjK6xATjs,UC8p1vwvWtl6T73JiExfWs1g,2006-09-27T13:38:41.000Z,1479755,68547,1036900279,2019-04-08 11:28:33.911215
q1mE6MRHz6U,,,0,0,0,2019-04-08 11:28:35.100971
b-5c_Z3pUVk,,,0,0,0,2019-04-08 11:28:36.312431
0noUI5HLY4I,UCPJHQ5_DLtxZ1gzBvZE99_g,2006-11-28T08:56:20.000Z,3034666,142,117824916,2019-04-08 11:28:37.566713
vxfJbW6KDp4,UCBa659QWEk1AI4Tg--mrJ2A,2006-05-17T19:52:09.000Z,1602900,504,314957284,2019-04-08 11:28:38.984337
BL4dnvBytLA,UCpVm7bg6pXKo1Pr6k5kxG9A,2006-05-07T09:30:39.000Z,10866645,9113,2981282370,2019-04-08 11:28:40.208099
zG3PLW534Wg,,,0,0,0,2019-04-08 11:28:41.387930
n1PrGpIekYY,,,0,0,0,2019-04-08 11:28:42.586787
_7QuvSK-A5E,UCkvK_5omS-42Ovgah8KRKtg,2006-02-14T22:18:44.000Z,14139562,333,1539716224,2019-04-08 11:28:43.865100
PaZsrAi6iJg,,,0,0,0,2019-04-08 11:28:50.032163
vaIN1OLd6kQ,,,0,0,0,2019-04-08 11:28:51.208835
EUwzWHD3Htg,UCZANLEnWKjMbuIkCtDUOqlA,2005-11-12T11:50:18.000Z,302630,740,69814373,2019-04-08 11:28:52.460279
dQjTQFRZsD4,UC5z8qUMf_wvFoqEprUIYZoQ,2013-05-28T20:22:59.000Z,382682,74,141709543,2019-04-08 11:28:53.672887
ydNCj-866_Q,,,0,0,0,2019-04-08 11:28:54.877750
84iujjDAqHw,UCtnSBeKEA0swUnGHQ08SibQ,2008-11-08T03:18:09.000Z,1207913,3178,1007980529,2019-04-08 11:28:56.077945
ccQJq3gGt4o,UC77dnp1YMeOAMZadv-9KvEQ,2009-05-12T05:29:44.000Z,1064103,39,823447168,2019-04-08 11:28:57.257612
Q32uEd5KF2k,UCdtXPiqI2cLorKaPrfpKc4g,2006-08-30T14:02:11.000Z,1802741,25278,1663387284,2019-04-08 11:28:58.532222
F8CR9IP7Mog,UCO6Rq8SSY5ui4ptyMkLirIQ,2009-08-23T01:08:59.000Z,1175660,327,246451290,2019-04-08 11:28:59.747920
V-F7tpdPZ-E,UCNT38peI5ihu_QzBSjKpWKA,2008-06-19T06:03:04.000Z,1177959,203,283297932,2019-04-08 11:29:00.975734
3baKe4B3eyI,UCBcRF18a7Qf58cCRy5xuWwQ,2012-04-04T12:38:47.000Z,287217,493,57050491,2019-04-08 11:29:02.173371
GveWDLBmc8Y,,,0,0,0,2019-04-08 11:29:03.358911
YBpdL9hSac4,UC_IRYSp4auq7hKLvziWVH6w,2006-09-19T17:42:01.000Z,2496179,518,1234455511,2019-04-08 11:29:04.624855
wfWIs2gFTAM,UC20vb-R_px4CguHzzBPhoyQ,2009-05-12T05:27:52.000Z,26310125,84,12910864427,2019-04-08 11:29:05.981730
D7plDibrP1U,UC8p1vwvWtl6T73JiExfWs1g,2006-09-27T13:38:41.000Z,1479760,68547,1036900279,2019-04-08 11:29:07.187903
yZMRXTmFzPs,UCrlcqlqYJV28LvH1iYgw4DA,2011-10-13T14:43:41.000Z,2782822,264,291383640,2019-04-08 11:29:08.417272
izIyhdEHSPo,UCcN-NDV03eHs6oLd1pe2r8w,2016-08-29T18:09:12.000Z,2418351,75,2147293280,2019-04-08 11:29:09.656679
DzNwinmBawo,UCJRJb9_9Z1LRAoysKs3SdTg,2011-12-12T04:55:47.000Z,7721,89,1818163,2019-04-08 11:29:10.914563
NpciU6AtlJU,UCoRUmyNL8KEYftmxRA2n3SQ,2005-09-06T16:22:02.000Z,2730397,175,116050091,2019-04-08 11:29:12.157370
EbXHZ4WoyFY,UCiWLfSweyRNmLpgEHekhoAg,2005-10-31T23:34:22.000Z,4852529,20387,2917374730,2019-04-08 11:29:13.398662
